timestamp,tank_liquidlevel,tank_upperbound,tank_lowerbound,flowlevel,sensor2_thresh,bottle_liquidlevel,bottle_upperbound,bottle_lowerbound,motor_status,class,attack_type
37:54.4,0.310185185,5.81,0.3,2.450000048,3,0,0.9,0,1,normal,nil
37:58.4,5.75462963,5.81,0.3,2.450000048,3,0.113425925,0.9,0,0,anomaly,False data injection
38:02.5,5.675231481,5.81,0.3,0,3,0.249537036,0.9,0,0,anomaly,False data injection
38:06.8,5.607175926,5.81,0.3,0,3,0.408333331,0.9,0,1,normal,nil
38:11.5,5.49375,5.81,0.3,2.450000048,3,0.635185182,0.9,0,1,normal,nil
38:16.2,5.403009259,5.81,0.3,0,3,0.793981493,0.9,0,0,anomaly,False data injection
38:20.3,5.323611111,5.81,0.3,0,3,0.04537037,0.9,0,1,normal,nil
38:24.9,5.198842593,5.81,0.3,2.450000048,3,0.272222221,0.9,0,1,normal,nil
38:29.3,5.119444444,5.81,0.3,0,3,0.408333331,0.9,0,1,normal,nil
38:33.5,5.040046296,5.81,0.3,2.450000048,3,0.567129612,0.9,0,0,anomaly,False data injection
38:38.0,4.971990741,5.81,0.3,0,3,0.725925922,0.9,0,1,normal,nil
38:42.2,4.858564815,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
38:45.8,4.801851852,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
38:49.6,4.711111111,5.81,0.3,2.450000048,3,0.272222221,0.9,0,1,normal,nil
38:54.1,4.631712963,5.81,0.3,0,3,0.408333331,0.9,0,0,anomaly,False data injection
38:58.0,4.540972222,5.81,0.3,0,3,0.589814842,0.9,0,1,normal,nil
39:02.4,4.404861111,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
39:07.4,4.325462963,5.81,0.3,0,3,0.068055555,0.9,0,1,normal,nil
39:11.7,4.200694444,5.81,0.3,0,3,0.249537036,0.9,0,1,normal,nil
39:15.8,4.109953704,5.81,0.3,2.450000048,3,0.431018531,0.9,0,0,anomaly,False data injection
39:20.4,4.030555556,5.81,0.3,0,3,0.703240752,0.9,0,1,normal,nil
39:24.8,3.91712963,5.81,0.3,0,3,0.816666663,0.9,0,0,anomaly,False data injection
39:28.8,3.837731481,5.81,0.3,0,3,0.068055555,0.9,0,1,normal,nil
39:32.9,3.712962963,5.81,0.3,2.450000048,3,0.226851851,0.9,0,1,normal,nil
39:37.2,3.644907407,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
39:41.5,3.554166667,5.81,0.3,0,3,0.544444442,0.9,0,0,anomaly,False data injection
39:45.1,3.463425926,5.81,0.3,0,3,0.748611093,0.9,0,0,anomaly,False data injection
39:49.2,3.406712963,5.81,0.3,0,3,0.839351833,0.9,0,1,normal,nil
39:52.8,3.30462963,5.81,0.3,0,3,0,0.9,0,1,normal,nil
39:56.3,3.236574074,5.81,0.3,0,3,0.13611111,0.9,0,0,anomaly,False data injection
39:59.9,3.157175926,5.81,0.3,0,3,0.294907421,0.9,0,0,anomaly,False data injection
40:03.6,3.08912037,5.81,0.3,0,3,0.431018531,0.9,0,1,normal,nil
40:07.2,3.021064815,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
40:10.8,2.953009259,5.81,0.3,2.450000048,3,0.657870352,0.9,0,1,normal,nil
40:14.3,2.884953704,5.81,0.3,0,3,0.793981493,0.9,0,0,anomaly,False data injection
40:17.8,2.816898148,5.81,0.3,0,3,0.907407403,0.9,0,0,normal,nil
40:21.5,2.771527778,5.81,0.3,0,3,0.09074074,0.9,0,1,normal,nil
40:25.3,2.646759259,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
40:28.9,2.567361111,5.81,0.3,2.450000048,3,0.431018531,0.9,0,1,normal,nil
40:32.6,2.487962963,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
40:36.2,2.419907407,5.81,0.3,2.450000048,3,0.703240752,0.9,0,0,anomaly,False data injection
40:39.9,2.351851852,5.81,0.3,0,3,0.816666663,0.9,0,1,normal,nil
40:43.5,2.238425926,5.81,0.3,2.450000048,3,0,0.9,0,1,normal,nil
40:47.0,2.159027778,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
40:50.5,2.090972222,5.81,0.3,2.450000048,3,0.226851851,0.9,0,1,normal,nil
40:53.9,2.022916667,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
40:57.5,1.943518519,5.81,0.3,0,3,0.544444442,0.9,0,0,anomaly,False data injection
41:01.2,1.86412037,5.81,0.3,0,3,0.680555582,0.9,0,1,normal,nil
41:04.5,1.739351852,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
41:07.6,1.716666667,5.81,0.3,2.450000048,3,0,0.9,0,1,normal,nil
41:11.0,1.637268519,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
41:14.3,1.569212963,5.81,0.3,2.450000048,3,0.272222221,0.9,0,1,normal,nil
41:17.7,1.5125,5.81,0.3,2.450000048,3,0.385648161,0.9,0,0,anomaly,False data injection
41:21.3,1.433101852,5.81,0.3,0,3,0.567129612,0.9,0,1,normal,nil
41:24.9,1.331018519,5.81,0.3,2.450000048,3,0.793981493,0.9,0,1,normal,nil
41:28.3,1.25162037,5.81,0.3,0,3,0.907407403,0.9,0,0,normal,nil
41:31.7,1.20625,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
41:35.0,1.104166667,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
41:38.2,1.024768519,5.81,0.3,0,3,0.340277791,0.9,0,1,normal,nil
41:41.5,0.94537037,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
41:44.7,0.888657407,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
41:48.2,0.831944444,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
41:51.8,0.763888889,5.81,0.3,0,3,0.884722233,0.9,0,0,anomaly,False data injection
41:55.5,0.695833333,5.81,0.3,0,3,0,0.9,0,0,anomaly,False data injection
41:59.3,0.627777778,5.81,0.3,0,3,0.181481481,0.9,0,1,normal,nil
42:02.8,0.525694444,5.81,0.3,0,3,0.317592591,0.9,0,1,normal,nil
42:06.3,0.468981481,5.81,0.3,0,3,0.431018531,0.9,0,1,normal,nil
42:09.9,0.400925926,5.81,0.3,2.450000048,3,0.567129612,0.9,0,0,anomaly,False data injection
42:13.4,0.33287037,5.81,0.3,0,3,0.703240752,0.9,0,0,anomaly,False data injection
42:16.9,0.298842593,5.81,0.3,2.450000048,3,0.884722233,0.9,0,0,normal,nil
42:21.4,5.731944444,5.81,0.3,0,3,0,0.9,0,1,normal,nil
42:24.3,5.607175926,5.81,0.3,0,3,0.226851851,0.9,0,1,normal,nil
42:27.1,5.561805556,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
42:29.7,5.459722222,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
42:32.3,5.346296296,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
42:34.8,5.244212963,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
42:37.6,5.164814815,5.81,0.3,0,3,0,0.9,0,1,normal,nil
42:40.1,5.130787037,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
42:42.8,5.028703704,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
42:45.3,4.915277778,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
42:47.9,4.813194444,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
42:50.5,4.699768519,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
42:53.2,4.631712963,5.81,0.3,0,3,0,0.9,0,1,normal,nil
42:55.8,4.597685185,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
42:58.4,4.484259259,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
43:00.9,4.382175926,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
43:03.6,4.280092593,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
43:06.1,4.166666667,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
43:09.0,4.098611111,5.81,0.3,0,3,0,0.9,0,1,normal,nil
43:11.5,4.064583333,5.81,0.3,2.450000048,3,0.068055555,0.9,0,1,normal,nil
43:15.1,3.951157407,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
43:17.9,3.803703704,5.81,0.3,2.450000048,3,0.589814842,0.9,0,1,normal,nil
43:20.4,3.690277778,5.81,0.3,2.450000048,3,0.862037063,0.9,0,1,normal,nil
43:24.1,3.588194444,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
43:27.2,3.486111111,5.81,0.3,0,3,0.113425925,0.9,0,1,normal,nil
43:30.2,3.452083333,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
43:33.4,3.327314815,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
43:36.7,3.202546296,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
43:39.9,3.066435185,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
43:43.0,2.975694444,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
43:45.9,2.930324074,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
43:49.0,2.816898148,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
43:52.1,2.69212963,5.81,0.3,2.450000048,3,0.635185182,0.9,0,1,normal,nil
43:55.1,2.556018519,5.81,0.3,2.450000048,3,0.862037063,0.9,0,1,normal,nil
43:58.3,2.442592593,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
44:01.4,2.306481481,5.81,0.3,2.450000048,3,0.272222221,0.9,0,1,normal,nil
44:04.3,2.181712963,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
44:07.4,2.068287037,5.81,0.3,2.450000048,3,0.793981493,0.9,0,1,normal,nil
44:10.4,1.943518519,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
44:13.8,1.852777778,5.81,0.3,0,3,0.068055555,0.9,0,1,normal,nil
44:17.1,1.81875,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
44:20.3,1.682638889,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
44:23.7,1.546527778,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
44:26.8,1.410416667,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
44:30.0,1.331018519,5.81,0.3,0,3,0,0.9,0,1,normal,nil
44:33.3,1.296990741,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
44:36.5,1.16087963,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
44:39.8,1.024768519,5.81,0.3,2.450000048,3,0.703240752,0.9,0,1,normal,nil
44:42.9,0.9,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
44:46.1,0.809259259,5.81,0.3,0,3,0,0.9,0,1,normal,nil
44:49.4,0.763888889,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
44:52.7,0.627777778,5.81,0.3,2.450000048,3,0.453703701,0.9,0,1,normal,nil
44:56.0,0.491666667,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
44:58.9,0.355555556,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
45:02.2,0.298842593,5.81,0.3,2.450000048,3,0,0.9,0,0,normal,nil
45:05.4,5.8,5.81,0.3,0,3,0,0.9,0,1,normal,nil
45:08.8,5.75462963,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
45:12.0,5.618518519,5.81,0.3,2.450000048,3,0.453703701,0.9,0,1,normal,nil
45:14.8,5.49375,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
45:17.7,5.380324074,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
45:20.5,5.266898148,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
45:23.5,5.176157407,5.81,0.3,0,3,0.113425925,0.9,0,1,normal,nil
45:26.6,5.14212963,5.81,0.3,2.450000048,3,0.272222221,0.9,0,1,normal,nil
45:29.8,5.017361111,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
45:33.1,4.88125,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
45:36.2,4.756481481,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
45:39.5,4.665740741,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
45:42.9,4.62037037,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
45:46.1,4.484259259,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
45:49.6,4.359490741,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
45:52.6,4.212037037,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
45:55.9,4.132638889,5.81,0.3,0,3,0,0.9,0,1,normal,nil
45:59.2,4.087268519,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
46:02.5,3.951157407,5.81,0.3,2.450000048,3,0.453703701,0.9,0,1,normal,nil
46:05.8,3.826388889,5.81,0.3,2.450000048,3,0.680555582,0.9,0,1,normal,nil
46:08.6,3.690277778,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
46:11.8,3.61087963,5.81,0.3,0,3,0,0.9,0,1,normal,nil
46:14.9,3.576851852,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
46:18.2,3.452083333,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
46:21.6,3.315972222,5.81,0.3,2.450000048,3,0.680555582,0.9,0,1,normal,nil
46:24.7,3.179861111,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
46:28.1,3.08912037,5.81,0.3,0,3,0,0.9,0,1,normal,nil
46:31.4,3.04375,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
46:34.7,2.918981481,5.81,0.3,2.450000048,3,0.408333331,0.9,0,1,normal,nil
46:38.0,2.78287037,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
46:41.1,2.646759259,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
46:44.4,2.556018519,5.81,0.3,0,3,0,0.9,0,1,normal,nil
46:47.7,2.521990741,5.81,0.3,2.450000048,3,0.181481481,0.9,0,1,normal,nil
46:50.9,2.38587963,5.81,0.3,2.450000048,3,0.431018531,0.9,0,1,normal,nil
46:54.2,2.249768519,5.81,0.3,2.450000048,3,0.657870352,0.9,0,1,normal,nil
46:57.4,2.125,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
47:00.8,2.034259259,5.81,0.3,0,3,0,0.9,0,1,normal,nil
47:04.2,2.000231481,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
47:07.4,1.86412037,5.81,0.3,2.450000048,3,0.431018531,0.9,0,1,normal,nil
47:10.8,1.739351852,5.81,0.3,2.450000048,3,0.657870352,0.9,0,1,normal,nil
47:13.7,1.603240741,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
47:16.6,1.5125,5.81,0.3,0,3,0,0.9,0,1,normal,nil
47:19.7,1.46712963,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
47:22.5,1.342361111,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
47:25.5,1.228935185,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
47:28.5,1.104166667,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
47:31.8,0.990740741,5.81,0.3,2.450000048,3,0.022685185,0.9,0,1,normal,nil
47:35.6,0.85462963,5.81,0.3,2.450000048,3,0.340277791,0.9,0,1,normal,nil
47:38.9,0.695833333,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
47:42.0,0.559722222,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
47:45.3,0.468981481,5.81,0.3,0,3,0,0.9,0,1,normal,nil
47:48.5,0.423611111,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
47:51.2,0.298842593,5.81,0.3,2.450000048,3,0.385648161,0.9,0,0,normal,nil
47:54.2,5.8,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
47:57.3,5.765972222,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
48:00.6,5.641203704,5.81,0.3,2.450000048,3,0.816666663,0.9,0,1,normal,nil
48:03.8,5.505092593,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
48:07.2,5.414351852,5.81,0.3,0,3,0.04537037,0.9,0,1,normal,nil
48:10.6,5.368981481,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
48:13.8,5.23287037,5.81,0.3,2.450000048,3,0.431018531,0.9,0,1,normal,nil
48:17.1,5.096759259,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
48:20.2,4.971990741,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
48:23.6,4.88125,5.81,0.3,0,3,0,0.9,0,1,normal,nil
48:27.0,4.847222222,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
48:30.1,4.711111111,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
48:33.5,4.586342593,5.81,0.3,2.450000048,3,0.612500012,0.9,0,1,normal,nil
48:36.5,4.450231481,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
48:39.0,4.325462963,5.81,0.3,2.450000048,3,0,0.9,0,1,normal,nil
48:41.7,4.22337963,5.81,0.3,2.450000048,3,0.226851851,0.9,0,1,normal,nil
48:44.5,4.121296296,5.81,0.3,2.450000048,3,0.431018531,0.9,0,1,normal,nil
48:47.3,4.00787037,5.81,0.3,2.450000048,3,0.635185182,0.9,0,1,normal,nil
48:49.8,3.894444444,5.81,0.3,2.450000048,3,0.862037063,0.9,0,1,normal,nil
48:52.4,3.792361111,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
48:55.0,3.735648148,5.81,0.3,0,3,0.068055555,0.9,0,1,normal,nil
48:57.7,3.690277778,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
49:00.3,3.588194444,5.81,0.3,2.450000048,3,0.385648161,0.9,0,1,normal,nil
49:02.9,3.474768519,5.81,0.3,2.450000048,3,0.589814842,0.9,0,1,normal,nil
49:05.5,3.372685185,5.81,0.3,2.450000048,3,0.816666663,0.9,0,1,normal,nil
49:08.2,3.259259259,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
49:10.8,3.191203704,5.81,0.3,0,3,0.04537037,0.9,0,1,normal,nil
49:13.5,3.168518519,5.81,0.3,2.450000048,3,0.113425925,0.9,0,1,normal,nil
49:16.1,3.055092593,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
49:18.7,2.964351852,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
49:21.5,2.850925926,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
49:24.1,2.7375,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
49:26.6,2.669444444,5.81,0.3,0,3,0,0.9,0,1,normal,nil
49:29.3,2.635416667,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
49:31.9,2.521990741,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
49:34.4,2.419907407,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
49:37.1,2.329166667,5.81,0.3,2.450000048,3,0.703240752,0.9,0,1,normal,nil
49:39.6,2.215740741,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
49:42.4,2.147685185,5.81,0.3,0,3,0,0.9,0,1,normal,nil
49:45.0,2.113657407,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
49:47.7,2.000231481,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
49:50.3,1.886805556,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
49:53.0,1.784722222,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
49:55.6,1.671296296,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
49:58.3,1.603240741,5.81,0.3,0,3,0,0.9,0,1,normal,nil
50:01.0,1.580555556,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
50:03.5,1.46712963,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
50:06.1,1.353703704,5.81,0.3,2.450000048,3,0.544444442,0.9,0,1,normal,nil
50:08.8,1.25162037,5.81,0.3,2.450000048,3,0.771296322,0.9,0,1,normal,nil
50:11.5,1.138194444,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
50:14.2,1.058796296,5.81,0.3,0,3,0,0.9,0,1,normal,nil
50:16.9,1.024768519,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
50:19.6,0.922685185,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
50:22.5,0.809259259,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
50:25.3,0.695833333,5.81,0.3,2.450000048,3,0.816666663,0.9,0,1,normal,nil
50:27.9,0.571064815,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
50:30.5,0.503009259,5.81,0.3,0,3,0,0.9,0,1,normal,nil
50:33.1,0.480324074,5.81,0.3,2.450000048,3,0.068055555,0.9,0,1,normal,nil
50:35.6,0.366898148,5.81,0.3,2.450000048,3,0.294907421,0.9,0,1,normal,nil
50:38.2,0.298842593,5.81,0.3,2.450000048,3,0.499074072,0.9,0,0,normal,nil
50:41.0,5.8,5.81,0.3,0,3,0.499074072,0.9,0,1,normal,nil
50:43.8,5.75462963,5.81,0.3,2.450000048,3,0.657870352,0.9,0,1,normal,nil
50:46.5,5.641203704,5.81,0.3,2.450000048,3,0.884722233,0.9,0,1,normal,nil
50:49.0,5.53912037,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
50:51.6,5.459722222,5.81,0.3,0,3,0.068055555,0.9,0,1,normal,nil
50:54.2,5.425694444,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
50:56.9,5.323611111,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
50:59.7,5.210185185,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
51:02.3,5.096759259,5.81,0.3,2.450000048,3,0.793981493,0.9,0,1,normal,nil
51:04.9,4.994675926,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
51:07.4,4.915277778,5.81,0.3,0,3,0.04537037,0.9,0,1,normal,nil
51:10.1,4.88125,5.81,0.3,2.450000048,3,0.13611111,0.9,0,1,normal,nil
51:12.7,4.767824074,5.81,0.3,2.450000048,3,0.362962961,0.9,0,1,normal,nil
51:15.4,4.665740741,5.81,0.3,2.450000048,3,0.567129612,0.9,0,1,normal,nil
51:18.1,4.552314815,5.81,0.3,2.450000048,3,0.862037063,0.9,0,1,normal,nil
51:20.7,4.438888889,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
51:23.4,4.370833333,5.81,0.3,0,3,0.022685185,0.9,0,1,normal,nil
51:25.9,4.336805556,5.81,0.3,2.450000048,3,0.09074074,0.9,0,1,normal,nil
51:28.5,4.234722222,5.81,0.3,2.450000048,3,0.317592591,0.9,0,1,normal,nil
51:31.2,4.132638889,5.81,0.3,2.450000048,3,0.521759272,0.9,0,1,normal,nil
51:33.8,4.030555556,5.81,0.3,2.450000048,3,0.725925922,0.9,0,1,normal,nil
51:36.8,3.91712963,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
51:40.7,3.837731481,5.81,0.3,0,3,0,0.9,0,1,normal,nil
51:44.3,3.781018519,5.81,0.3,2.450000048,3,0.158796296,0.9,0,1,normal,nil
51:48.1,3.633564815,5.81,0.3,2.450000048,3,0.499074072,0.9,0,1,normal,nil
51:51.5,3.486111111,5.81,0.3,2.450000048,3,0.748611093,0.9,0,1,normal,nil
51:54.6,3.338657407,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
51:57.9,3.259259259,5.81,0.3,0,3,0.04537037,0.9,0,1,normal,nil
52:02.3,3.213888889,5.81,0.3,2.450000048,3,0.204166666,0.9,0,1,normal,nil
52:07.8,3.04375,5.81,0.3,2.450000048,3,0.589814842,0.9,0,1,normal,nil
52:13.4,2.828240741,5.81,0.3,2.450000048,3,0.907407403,0.9,0,0,normal,nil
52:20.7,2.658101852,5.81,0.3,0,3,0.13611111,0.9,0,1,normal,nil
52:26.7,2.590046296,5.81,0.3,2.450000048,3,0.453703701,0.9,0,1,normal,nil
52:36.2,2.351851852,5.81,0.3,999,3,0.158796296,0.9,0,1,anomaly,DoS
52:45.6,1.954861111,5.81,0.3,999,3,0.907407403,0.9,0,0,anomaly,DoS
52:55.3,1.648611111,5.81,0.3,999,3,0,0.9,0,1,anomaly,DoS
53:04.8,1.591898148,5.81,0.3,999,3,0.589814842,0.9,0,1,anomaly,DoS
53:13.7,1.20625,5.81,0.3,999,3,0.249537036,0.9,0,1,anomaly,DoS
53:22.7,0.843287037,5.81,0.3,999,3,0.907407403,0.9,0,0,anomaly,DoS
53:31.7,0.525694444,5.81,0.3,999,3,0.04537037,0.9,0,1,anomaly,DoS
53:40.8,0.468981481,5.81,0.3,999,3,0.657870352,0.9,0,1,anomaly,DoS
53:49.7,5.697916667,5.81,0.3,999,3,0.249537036,0.9,0,1,anomaly,DoS
53:58.7,5.334953704,5.81,0.3,999,3,0.907407403,0.9,0,0,anomaly,DoS
54:07.7,5.028703704,5.81,0.3,999,3,0.04537037,0.9,0,1,anomaly,DoS
54:16.6,4.971990741,5.81,0.3,999,3,0.612500012,0.9,0,1,anomaly,DoS
54:25.6,4.609027778,5.81,0.3,999,3,0.249537036,0.9,0,1,anomaly,DoS
54:34.3,4.246064815,5.81,0.3,999,3,0.907407403,0.9,0,0,anomaly,DoS
54:43.4,3.928472222,5.81,0.3,999,3,0,0.9,0,1,anomaly,DoS
54:52.4,3.871759259,5.81,0.3,999,3,0.589814842,0.9,0,1,anomaly,DoS
55:01.3,3.508796296,5.81,0.3,999,3,0.226851851,0.9,0,1,anomaly,DoS
55:10.2,3.145833333,5.81,0.3,999,3,0.907407403,0.9,0,0,anomaly,DoS
55:19.3,2.839583333,5.81,0.3,999,3,0,0.9,0,1,anomaly,DoS
55:28.2,2.78287037,5.81,0.3,999,3,0.544444442,0.9,0,1,anomaly,DoS
55:37.2,2.43125,5.81,0.3,999,3,0.204166666,0.9,0,1,anomaly,DoS
55:46.0,2.056944444,5.81,0.3,999,3,0.907407403,0.9,0,0,anomaly,DoS
55:55.0,1.750694444,5.81,0.3,999,3,0,0.9,0,1,anomaly,DoS
56:04.0,1.693981481,5.81,0.3,999,3,0.589814842,0.9,0,1,anomaly,DoS
56:13.0,1.331018519,5.81,0.3,999,3,0.226851851,0.9,0,1,anomaly,DoS
56:21.9,0.956712963,5.81,0.3,999,3,0.907407403,0.9,0,0,anomaly,DoS
56:31.0,0.661805556,5.81,0.3,999,3,0,0.9,0,1,anomaly,DoS
